payment_id,order_id,payment_method,bank,payment_status,failure_reason,amount,payment_time
2105,2356,Card,ICICI,success,,1295,2024-02-07 00:04:00
2106,2357,UPI,HDFC,success,,4185,2024-02-27 00:08:00
2107,2359,Card,ICICI,failed,insufficient_funds,2203,2024-01-15 00:07:00
2108,2360,Card,SBI,success,,3144,2024-01-31 00:02:00
2109,2361,Card,ICICI,success,,3540,2024-02-12 00:05:00
2110,2363,UPI,SBI,success,,1403,2024-01-23 00:03:00
2111,2364,Card,ICICI,failed,bank_decline,1946,2024-02-15 00:02:00
2112,2365,UPI,SBI,success,,4542,2024-01-26 00:05:00
2113,2366,Card,ICICI,failed,network,3997,2024-02-28 00:03:00
2114,2367,Card,HDFC,success,,5839,2024-02-19 00:03:00
2115,2368,UPI,SBI,success,,5903,2024-01-22 00:08:00
2116,2369,Wallet,Axis,failed,network,1424,2024-01-16 00:03:00
2117,2370,UPI,ICICI,success,,3335,2024-02-25 00:07:00
2118,2371,UPI,Axis,success,,3794,2024-01-17 00:08:00
2119,2372,Card,Axis,success,,4932,2024-01-27 00:05:00
2120,2373,Card,Axis,failed,insufficient_funds,5697,2024-01-17 00:05:00
2121,2375,UPI,HDFC,success,,4820,2024-01-20 00:03:00
2122,2376,UPI,ICICI,success,,4632,2024-01-02 00:07:00
2123,2377,Wallet,Axis,failed,timeout,3541,2024-02-24 00:06:00
2124,2378,UPI,HDFC,success,,3933,2024-02-05 00:07:00
2125,2379,Wallet,ICICI,failed,network,5381,2024-01-23 00:04:00
2126,2380,Card,Axis,success,,4101,2024-01-28 00:03:00
2127,2381,UPI,HDFC,success,,1720,2024-01-26 00:07:00
2128,2383,Card,HDFC,success,,5356,2024-02-19 00:03:00
2129,2384,UPI,ICICI,success,,3883,2024-02-14 00:03:00
2130,2385,UPI,ICICI,failed,bank_decline,3061,2024-02-20 00:04:00
2131,2386,UPI,HDFC,success,,2312,2024-01-12 00:01:00
2132,2387,UPI,SBI,success,,2819,2024-01-17 00:02:00
2133,2388,UPI,HDFC,success,,1175,2024-02-10 00:03:00
2134,2389,UPI,ICICI,success,,598,2024-01-28 00:06:00
2135,2390,UPI,HDFC,success,,5703,2024-01-11 00:04:00
2136,2391,UPI,HDFC,success,,597,2024-02-07 00:09:00
2137,2392,Card,SBI,success,,2055,2024-02-14 00:07:00
2138,2393,UPI,SBI,failed,timeout,4159,2024-01-11 00:05:00
2139,2394,UPI,ICICI,success,,1760,2024-01-15 00:09:00
2140,2395,Wallet,SBI,success,,870,2024-01-26 00:07:00
2141,2396,UPI,Axis,success,,1674,2024-01-29 00:06:00
2142,2397,Card,HDFC,success,,4588,2024-01-26 00:04:00
2143,2399,UPI,ICICI,success,,5047,2024-01-11 00:05:00
2144,2400,Card,ICICI,success,,1571,2024-01-04 00:06:00
2145,2401,Wallet,ICICI,failed,timeout,3173,2024-02-21 00:01:00
2146,2403,Card,SBI,success,,3650,2024-02-11 00:02:00
2147,2404,UPI,HDFC,success,,1854,2024-02-09 00:02:00
2148,2405,UPI,SBI,success,,3314,2024-02-02 00:07:00
2149,2406,Card,HDFC,success,,3763,2024-02-28 00:03:00
2150,2407,UPI,ICICI,success,,4331,2024-02-24 00:04:00
2151,2408,Card,ICICI,success,,3329,2024-01-04 00:09:00
2152,2409,Card,HDFC,success,,2270,2024-02-05 00:05:00
2153,2410,UPI,ICICI,success,,1445,2024-01-08 00:03:00
2154,2411,UPI,Axis,success,,1883,2024-01-22 00:07:00
2155,2412,UPI,HDFC,success,,3452,2024-01-21 00:05:00
2156,2413,UPI,SBI,failed,timeout,543,2024-01-30 00:07:00
2157,2414,Wallet,HDFC,failed,network,2259,2024-02-26 00:09:00
2158,2415,Card,Axis,success,,2764,2024-02-29 00:01:00
2159,2416,Wallet,Axis,success,,2227,2024-01-30 00:06:00
2160,2418,Wallet,Axis,failed,network,5573,2024-02-15 00:09:00
2161,2419,Wallet,SBI,success,,1534,2024-01-02 00:01:00
2162,2420,Wallet,ICICI,success,,3026,2024-01-23 00:06:00
2163,2421,Card,Axis,success,,1393,2024-02-03 00:03:00
2164,2422,Card,ICICI,success,,1068,2024-01-30 00:08:00
2165,2423,UPI,HDFC,success,,2258,2024-01-28 00:07:00
2166,2424,UPI,HDFC,success,,604,2024-01-05 00:04:00
2167,2425,Card,HDFC,success,,4549,2024-02-04 00:04:00
2168,2426,UPI,ICICI,success,,4164,2024-01-09 00:08:00
2169,2427,UPI,HDFC,success,,1120,2024-02-23 00:06:00
2170,2428,Card,HDFC,success,,3402,2024-02-07 00:07:00
2171,2429,UPI,SBI,failed,network,5145,2024-02-15 00:05:00
2172,2430,UPI,ICICI,success,,3179,2024-01-19 00:04:00
2173,2431,UPI,HDFC,success,,2554,2024-02-10 00:01:00
2174,2432,UPI,Axis,success,,3477,2024-02-29 00:07:00
2175,2433,Card,SBI,failed,network,3189,2024-01-07 00:04:00
2176,2435,Card,HDFC,success,,3209,2024-01-26 00:05:00
2177,2436,UPI,ICICI,success,,4525,2024-01-14 00:05:00
2178,2437,UPI,HDFC,success,,4843,2024-02-01 00:02:00
2179,2438,UPI,HDFC,success,,4468,2024-02-08 00:02:00
2180,2439,Card,ICICI,success,,2133,2024-01-30 00:09:00
2181,2440,UPI,SBI,success,,536,2024-01-10 00:06:00
2182,2441,UPI,ICICI,success,,5932,2024-01-02 00:08:00
2183,2443,Card,SBI,failed,bank_decline,2510,2024-01-05 00:06:00
2184,2444,UPI,Axis,success,,5249,2024-01-06 00:03:00
2185,2446,Card,Axis,success,,2624,2024-01-28 00:03:00
2186,2447,UPI,ICICI,success,,1378,2024-01-15 00:05:00
2187,2448,UPI,Axis,success,,3834,2024-01-29 00:03:00
2188,2449,Wallet,HDFC,success,,3138,2024-01-30 00:02:00
2189,2450,UPI,Axis,success,,1948,2024-02-13 00:04:00
2190,2452,UPI,ICICI,success,,4318,2024-02-13 00:04:00
2191,2453,UPI,ICICI,success,,1239,2024-01-31 00:09:00
2192,2454,UPI,ICICI,failed,bank_decline,5825,2024-01-31 00:07:00
2193,2455,Card,ICICI,failed,bank_decline,5805,2024-02-04 00:08:00
2194,2456,UPI,SBI,success,,4642,2024-01-26 00:01:00
2195,2457,UPI,SBI,success,,1650,2024-02-25 00:07:00
2196,2458,UPI,ICICI,success,,3063,2024-01-09 00:09:00
2197,2459,Card,Axis,failed,bank_decline,4924,2024-02-22 00:09:00
2198,2460,Card,SBI,failed,insufficient_funds,852,2024-02-17 00:05:00
2199,2461,Card,ICICI,success,,4783,2024-02-22 00:01:00
2200,2462,Card,HDFC,success,,5307,2024-01-07 00:06:00
2201,2463,Card,ICICI,success,,5186,2024-01-13 00:03:00
2202,2464,UPI,Axis,success,,729,2024-01-20 00:07:00
2203,2465,Wallet,ICICI,success,,820,2024-02-20 00:08:00
2204,2467,Card,ICICI,success,,1895,2024-02-16 00:06:00
2205,2468,Card,HDFC,success,,4238,2024-01-30 00:02:00
2206,2470,Card,HDFC,success,,2123,2024-02-10 00:09:00
2207,2471,UPI,HDFC,success,,4419,2024-01-27 00:07:00
2208,2472,Card,SBI,success,,692,2024-02-27 00:09:00
2209,2473,UPI,Axis,success,,1308,2024-02-18 00:02:00
2210,2475,Card,HDFC,failed,timeout,2333,2024-02-10 00:06:00
2211,2477,UPI,HDFC,success,,1316,2024-01-30 00:09:00
2212,2478,UPI,HDFC,success,,5016,2024-01-01 00:08:00
2213,2479,Card,HDFC,success,,2863,2024-01-24 00:05:00
2214,2480,Wallet,Axis,success,,4607,2024-01-20 00:02:00
2215,2481,UPI,SBI,success,,2926,2024-02-23 00:07:00
2216,2482,UPI,Axis,success,,3357,2024-01-08 00:08:00
2217,2483,Card,SBI,success,,5459,2024-01-17 00:08:00
2218,2484,UPI,Axis,success,,1394,2024-01-31 00:02:00
2219,2485,UPI,SBI,success,,3474,2024-01-04 00:04:00
2220,2486,Card,Axis,failed,network,3335,2024-02-03 00:08:00
2221,2487,Wallet,Axis,success,,5481,2024-02-02 00:04:00
2222,2488,Card,HDFC,failed,bank_decline,5240,2024-01-29 00:07:00
2223,2490,UPI,Axis,success,,1071,2024-02-29 00:04:00
2224,2492,Wallet,Axis,success,,1645,2024-01-14 00:09:00
2225,2493,Card,Axis,success,,3799,2024-01-25 00:09:00
2226,2495,UPI,SBI,success,,3845,2024-02-28 00:04:00
2227,2496,Card,Axis,success,,5879,2024-01-22 00:03:00
2228,2497,Card,ICICI,success,,2895,2024-02-15 00:04:00
2229,2498,UPI,SBI,failed,insufficient_funds,5270,2024-01-04 00:09:00
2230,2499,Wallet,Axis,success,,1894,2024-02-21 00:07:00
2231,2500,UPI,SBI,failed,bank_decline,4459,2024-02-04 00:04:00
2232,2501,Wallet,SBI,failed,bank_decline,2660,2024-02-19 00:09:00
2233,2503,UPI,HDFC,success,,2004,2024-02-24 00:09:00
2234,2504,UPI,Axis,success,,3971,2024-02-08 00:01:00
2235,2505,Wallet,HDFC,success,,2520,2024-02-02 00:09:00
2236,2506,UPI,SBI,success,,4783,2024-01-16 00:08:00
2237,2507,Wallet,HDFC,success,,5828,2024-02-27 00:03:00
2238,2508,UPI,ICICI,success,,5618,2024-02-14 00:08:00
2239,2510,Card,ICICI,success,,4478,2024-01-12 00:04:00
2240,2511,Wallet,SBI,success,,5677,2024-02-05 00:02:00
2241,2512,Card,Axis,success,,803,2024-02-20 00:06:00
2242,2513,UPI,ICICI,success,,571,2024-02-15 00:02:00
2243,2514,UPI,Axis,success,,3147,2024-02-23 00:07:00
2244,2515,Card,SBI,success,,5878,2024-01-07 00:01:00
2245,2516,UPI,ICICI,success,,2396,2024-01-04 00:04:00
2246,2517,Card,Axis,success,,4397,2024-01-12 00:08:00
2247,2518,UPI,SBI,success,,1546,2024-01-07 00:07:00
2248,2519,Wallet,HDFC,failed,network,4268,2024-02-15 00:07:00
2249,2520,Card,HDFC,success,,2630,2024-01-15 00:07:00
2250,2522,UPI,HDFC,success,,1290,2024-01-17 00:07:00
2251,2523,Card,SBI,success,,2914,2024-01-17 00:07:00
2252,2524,Wallet,SBI,success,,2616,2024-02-13 00:07:00
2253,2525,Card,ICICI,success,,1094,2024-01-04 00:05:00
2254,2526,Card,HDFC,success,,2335,2024-01-07 00:07:00
2255,2527,Wallet,HDFC,success,,5504,2024-02-05 00:05:00
2256,2528,UPI,SBI,success,,3054,2024-01-07 00:07:00
2257,2529,Wallet,SBI,success,,1761,2024-02-07 00:04:00
2258,2530,UPI,ICICI,success,,4880,2024-02-05 00:08:00
2259,2531,Card,SBI,success,,5854,2024-02-11 00:07:00
2260,2533,UPI,ICICI,success,,3509,2024-02-02 00:06:00
2261,2534,UPI,ICICI,success,,5844,2024-01-23 00:06:00
2262,2535,UPI,HDFC,success,,5044,2024-01-28 00:05:00
2263,2536,Card,HDFC,success,,1725,2024-01-28 00:02:00
2264,2537,Card,SBI,success,,4805,2024-02-02 00:06:00
2265,2539,UPI,Axis,failed,insufficient_funds,5878,2024-02-08 00:08:00
2266,2540,Wallet,ICICI,success,,4257,2024-01-22 00:02:00
2267,2541,Wallet,ICICI,success,,2924,2024-01-04 00:06:00
2268,2542,UPI,ICICI,success,,1740,2024-01-24 00:02:00
2269,2543,Card,ICICI,success,,3740,2024-02-28 00:08:00
2270,2544,Card,Axis,success,,5120,2024-02-25 00:04:00
2271,2545,UPI,HDFC,success,,5117,2024-01-16 00:08:00
2272,2546,Card,SBI,success,,4145,2024-02-19 00:06:00
2273,2547,UPI,ICICI,success,,1438,2024-02-15 00:08:00
2274,2548,Card,Axis,success,,840,2024-01-13 00:09:00
2275,2550,Card,SBI,success,,2331,2024-02-02 00:07:00
2276,2551,UPI,SBI,success,,5844,2024-01-30 00:01:00
2277,2554,UPI,HDFC,success,,1405,2024-02-11 00:01:00
2278,2555,UPI,SBI,success,,5108,2024-02-28 00:01:00
2279,2556,Card,HDFC,success,,3843,2024-02-19 00:02:00
2280,2557,Card,ICICI,success,,2527,2024-01-05 00:03:00
2281,2558,UPI,Axis,success,,4623,2024-02-22 00:06:00
2282,2559,Card,Axis,failed,bank_decline,5656,2024-02-08 00:09:00
2283,2560,UPI,SBI,success,,4990,2024-02-03 00:08:00
2284,2561,Wallet,ICICI,success,,5320,2024-02-10 00:03:00
2285,2562,Card,ICICI,success,,792,2024-02-26 00:02:00
2286,2563,UPI,HDFC,failed,insufficient_funds,1772,2024-01-05 00:07:00
2287,2564,Card,Axis,failed,network,3989,2024-02-28 00:09:00
2288,2565,UPI,HDFC,success,,1469,2024-02-19 00:08:00
2289,2567,UPI,ICICI,success,,4215,2024-02-24 00:05:00
2290,2568,UPI,ICICI,success,,2168,2024-01-04 00:02:00
2291,2570,Card,Axis,success,,2802,2024-01-11 00:05:00
2292,2571,UPI,SBI,success,,3779,2024-02-20 00:06:00
2293,2572,Card,Axis,success,,1707,2024-01-27 00:07:00
2294,2573,UPI,ICICI,success,,902,2024-01-23 00:09:00
2295,2575,UPI,SBI,success,,2854,2024-02-02 00:06:00
2296,2576,UPI,ICICI,success,,5772,2024-01-23 00:05:00
2297,2577,UPI,SBI,success,,4799,2024-01-13 00:07:00
2298,2578,UPI,HDFC,success,,1492,2024-02-27 00:03:00
2299,2579,Card,HDFC,success,,3933,2024-01-05 00:09:00
2300,2580,UPI,SBI,success,,4662,2024-02-01 00:05:00
2301,2581,Card,SBI,success,,3743,2024-02-24 00:09:00
2302,2582,Card,SBI,success,,1305,2024-02-09 00:03:00
2303,2583,Wallet,ICICI,success,,5296,2024-01-10 00:08:00
2304,2584,UPI,Axis,success,,5176,2024-01-15 00:07:00
2305,2585,UPI,Axis,success,,5665,2024-01-15 00:04:00
2306,2586,UPI,ICICI,success,,4698,2024-02-29 00:06:00
2307,2587,Card,HDFC,success,,1250,2024-01-23 00:04:00
2308,2588,Card,SBI,failed,timeout,1123,2024-02-14 00:03:00
2309,2590,UPI,Axis,failed,bank_decline,3603,2024-02-03 00:06:00
2310,2592,UPI,HDFC,success,,1418,2024-02-23 00:07:00
2311,2593,Card,SBI,success,,4110,2024-01-13 00:08:00
2312,2594,UPI,SBI,success,,1992,2024-01-29 00:02:00
2313,2595,Card,HDFC,failed,bank_decline,5941,2024-01-09 00:08:00
2314,2596,UPI,Axis,failed,timeout,5736,2024-01-05 00:01:00
2315,2597,UPI,SBI,success,,1320,2024-01-12 00:08:00
2316,2598,Wallet,SBI,success,,3218,2024-02-03 00:08:00
2317,2599,UPI,Axis,failed,bank_decline,4395,2024-02-21 00:01:00
2318,2600,UPI,Axis,success,,5995,2024-01-08 00:01:00
2319,2601,Wallet,SBI,success,,1085,2024-01-20 00:07:00
2320,2602,Card,HDFC,success,,5004,2024-01-16 00:06:00
2321,2603,UPI,SBI,success,,2420,2024-01-24 00:04:00
2322,2604,Card,HDFC,success,,3273,2024-01-20 00:02:00
2323,2605,UPI,Axis,success,,1400,2024-01-08 00:09:00
2324,2607,UPI,ICICI,success,,1448,2024-01-19 00:02:00
2325,2608,UPI,HDFC,failed,bank_decline,4041,2024-02-21 00:04:00
2326,2609,UPI,SBI,failed,timeout,2224,2024-02-11 00:03:00
2327,2610,Card,HDFC,success,,1430,2024-01-25 00:02:00
2328,2612,UPI,Axis,success,,1094,2024-01-03 00:07:00
2329,2613,UPI,Axis,success,,4366,2024-01-19 00:05:00
2330,2614,Card,HDFC,failed,insufficient_funds,4734,2024-02-21 00:09:00
2331,2615,UPI,HDFC,success,,5135,2024-02-03 00:04:00
2332,2616,Wallet,ICICI,success,,5398,2024-01-07 00:02:00
2333,2617,UPI,Axis,success,,632,2024-02-24 00:06:00
2334,2618,Card,SBI,success,,2885,2024-01-09 00:01:00
2335,2620,Card,ICICI,success,,2737,2024-01-19 00:02:00
2336,2621,UPI,ICICI,failed,bank_decline,1885,2024-02-06 00:07:00
2337,2622,Card,ICICI,success,,5219,2024-01-08 00:07:00
2338,2623,UPI,Axis,success,,4254,2024-02-16 00:05:00
2339,2624,Wallet,ICICI,success,,3400,2024-01-24 00:06:00
2340,2625,Card,SBI,success,,5089,2024-01-02 00:04:00
2341,2626,Card,Axis,success,,773,2024-01-29 00:02:00
2342,2627,UPI,Axis,success,,5116,2024-01-12 00:07:00
2343,2628,UPI,HDFC,success,,2215,2024-02-18 00:05:00
2344,2631,Card,ICICI,success,,3342,2024-01-01 00:09:00
2345,2632,UPI,Axis,failed,bank_decline,2904,2024-01-13 00:07:00
2346,2633,UPI,SBI,success,,3221,2024-02-08 00:02:00
2347,2635,Card,ICICI,failed,network,1534,2024-02-28 00:01:00
2348,2637,UPI,HDFC,success,,4882,2024-01-19 00:03:00
2349,2638,Card,ICICI,success,,1439,2024-02-15 00:08:00
2350,2639,UPI,SBI,success,,4651,2024-01-28 00:06:00
2351,2640,UPI,HDFC,success,,844,2024-01-10 00:02:00
2352,2642,Card,HDFC,success,,2835,2024-02-19 00:07:00
2353,2644,UPI,Axis,failed,bank_decline,5178,2024-01-10 00:08:00
2354,2645,Card,HDFC,success,,4225,2024-01-18 00:04:00
2355,2646,Card,Axis,success,,756,2024-01-10 00:08:00
2356,2647,Card,Axis,success,,3751,2024-01-21 00:04:00
2357,2648,UPI,SBI,failed,timeout,4434,2024-01-02 00:03:00
2358,2649,Card,ICICI,success,,4716,2024-01-09 00:08:00
2359,2651,UPI,ICICI,success,,2737,2024-02-07 00:02:00
2360,2652,UPI,SBI,failed,bank_decline,5439,2024-01-07 00:04:00
2361,2653,Wallet,SBI,failed,insufficient_funds,518,2024-01-03 00:07:00
2362,2655,UPI,HDFC,success,,2244,2024-01-07 00:01:00
2363,2656,Card,ICICI,success,,4478,2024-02-21 00:02:00
2364,2657,UPI,ICICI,success,,5248,2024-02-09 00:05:00
2365,2658,Wallet,ICICI,success,,995,2024-01-25 00:09:00
2366,2659,Card,ICICI,success,,1088,2024-02-06 00:01:00
2367,2660,Wallet,SBI,success,,4923,2024-02-04 00:03:00
2368,2661,UPI,SBI,success,,524,2024-02-15 00:06:00
2369,2662,Card,HDFC,success,,1180,2024-01-27 00:07:00
2370,2663,UPI,HDFC,success,,3736,2024-02-07 00:06:00
2371,2664,Card,SBI,success,,1793,2024-02-04 00:07:00
2372,2665,UPI,Axis,success,,4488,2024-02-23 00:08:00
2373,2666,UPI,ICICI,success,,2503,2024-01-07 00:06:00
2374,2667,Card,Axis,success,,797,2024-02-07 00:01:00
2375,2668,UPI,HDFC,success,,5518,2024-01-20 00:04:00
2376,2669,UPI,Axis,success,,4628,2024-01-23 00:01:00
2377,2670,UPI,Axis,success,,5522,2024-02-19 00:05:00
2378,2671,UPI,SBI,success,,3203,2024-01-29 00:08:00
2379,2672,Wallet,ICICI,success,,5242,2024-02-22 00:02:00
2380,2673,UPI,SBI,success,,2051,2024-02-23 00:05:00
2381,2674,UPI,SBI,success,,4086,2024-01-22 00:06:00
2382,2675,Wallet,HDFC,success,,4945,2024-01-21 00:03:00
2383,2676,Card,Axis,success,,4870,2024-02-11 00:02:00
2384,2677,UPI,SBI,success,,3856,2024-01-05 00:04:00
2385,2678,Card,SBI,failed,insufficient_funds,3049,2024-02-09 00:08:00
2386,2679,UPI,HDFC,success,,3428,2024-02-22 00:02:00
2387,2680,Wallet,SBI,success,,5855,2024-02-16 00:03:00
2388,2681,Card,HDFC,success,,4872,2024-02-17 00:02:00
2389,2682,UPI,Axis,failed,network,5332,2024-02-12 00:01:00
2390,2683,Card,SBI,success,,682,2024-02-23 00:01:00
2391,2684,UPI,Axis,success,,1022,2024-01-10 00:03:00
2392,2685,UPI,SBI,success,,1110,2024-02-02 00:01:00
2393,2686,Card,Axis,success,,4634,2024-01-01 00:08:00
2394,2687,Card,ICICI,failed,insufficient_funds,1061,2024-02-18 00:01:00
2395,2688,UPI,HDFC,success,,3343,2024-02-05 00:03:00
2396,2689,UPI,ICICI,success,,2567,2024-01-16 00:09:00
2397,2690,Wallet,ICICI,success,,2202,2024-01-19 00:03:00
2398,2691,Card,Axis,success,,5086,2024-01-05 00:09:00
2399,2693,UPI,ICICI,success,,2235,2024-02-23 00:01:00
2400,2694,Wallet,Axis,success,,711,2024-01-03 00:06:00
2401,2695,Card,Axis,success,,3427,2024-02-15 00:07:00
2402,2696,UPI,ICICI,failed,insufficient_funds,5919,2024-02-19 00:04:00
2403,2697,UPI,Axis,success,,3484,2024-01-18 00:04:00
2404,2698,UPI,HDFC,success,,1772,2024-01-03 00:09:00
2405,2699,UPI,SBI,success,,872,2024-02-11 00:04:00
2406,2700,UPI,ICICI,failed,timeout,960,2024-02-20 00:07:00
2407,2701,UPI,HDFC,success,,1561,2024-01-03 00:06:00
2408,2702,Card,Axis,success,,1993,2024-01-14 00:04:00
2409,2704,UPI,SBI,success,,4433,2024-02-01 00:08:00
2410,2705,Card,SBI,success,,4120,2024-01-30 00:09:00
2411,2707,UPI,ICICI,success,,3722,2024-01-06 00:05:00
2412,2708,UPI,HDFC,success,,5694,2024-01-09 00:08:00
2413,2709,UPI,ICICI,failed,network,5825,2024-02-17 00:04:00
2414,2710,Card,Axis,success,,4586,2024-01-30 00:09:00
2415,2711,UPI,SBI,success,,3881,2024-02-25 00:07:00
2416,2712,Card,SBI,success,,4197,2024-01-06 00:08:00
2417,2713,Card,HDFC,success,,1627,2024-02-17 00:01:00
2418,2714,Card,Axis,success,,3726,2024-01-31 00:06:00
2419,2715,UPI,SBI,success,,4257,2024-02-11 00:01:00
2420,2716,Card,Axis,failed,network,3361,2024-02-22 00:07:00
2421,2717,Card,SBI,success,,1870,2024-01-21 00:04:00
2422,2718,Card,Axis,success,,1353,2024-02-09 00:07:00
2423,2720,UPI,Axis,success,,4772,2024-01-15 00:01:00
2424,2721,UPI,Axis,failed,insufficient_funds,3545,2024-02-12 00:03:00
2425,2722,Wallet,Axis,success,,802,2024-01-21 00:03:00
2426,2723,UPI,HDFC,success,,3611,2024-02-12 00:09:00
2427,2724,UPI,Axis,success,,3675,2024-01-14 00:06:00
2428,2725,Wallet,ICICI,success,,3050,2024-02-27 00:07:00
2429,2726,Card,HDFC,failed,bank_decline,1276,2024-02-07 00:08:00
2430,2727,UPI,HDFC,success,,5050,2024-01-12 00:05:00
2431,2728,UPI,ICICI,success,,3205,2024-01-15 00:04:00
2432,2729,Card,SBI,success,,2465,2024-02-06 00:03:00
2433,2730,Card,Axis,success,,4315,2024-01-11 00:06:00
2434,2731,Card,HDFC,success,,3572,2024-01-30 00:07:00
2435,2732,UPI,ICICI,success,,5860,2024-02-26 00:02:00
2436,2734,Card,HDFC,success,,4289,2024-02-23 00:02:00
2437,2735,UPI,HDFC,success,,1227,2024-02-04 00:02:00
2438,2736,UPI,Axis,success,,3053,2024-02-04 00:08:00
2439,2737,UPI,ICICI,success,,2244,2024-02-11 00:01:00
2440,2738,UPI,ICICI,success,,3140,2024-02-11 00:03:00
2441,2739,UPI,SBI,success,,3939,2024-02-21 00:07:00
2442,2740,Card,ICICI,success,,1709,2024-02-06 00:01:00
2443,2741,Card,ICICI,success,,2261,2024-01-28 00:02:00
2444,2742,UPI,Axis,failed,network,4977,2024-02-10 00:05:00
2445,2743,Wallet,Axis,success,,2507,2024-01-10 00:04:00
2446,2744,Wallet,ICICI,success,,2681,2024-01-11 00:03:00
2447,2745,UPI,SBI,failed,timeout,3411,2024-01-02 00:08:00
2448,2746,Card,SBI,success,,3804,2024-01-02 00:09:00
2449,2747,Card,SBI,success,,2561,2024-02-15 00:02:00
2450,2748,UPI,SBI,success,,3931,2024-01-17 00:06:00
2451,2749,UPI,SBI,failed,network,4968,2024-02-09 00:09:00
2452,2751,Card,HDFC,success,,5796,2024-01-13 00:07:00
2453,2752,Card,SBI,success,,5882,2024-02-07 00:06:00
2454,2753,UPI,Axis,success,,3286,2024-01-02 00:09:00
2455,2754,UPI,ICICI,success,,3237,2024-02-26 00:07:00
2456,2755,Card,Axis,success,,2689,2024-02-21 00:02:00
2457,2756,Wallet,ICICI,success,,5127,2024-01-26 00:07:00
2458,2757,Wallet,ICICI,success,,2767,2024-01-27 00:06:00
2459,2758,Card,Axis,success,,2432,2024-02-22 00:03:00
2460,2759,UPI,Axis,success,,812,2024-02-19 00:01:00
2461,2760,Wallet,Axis,success,,676,2024-02-22 00:01:00
2462,2761,UPI,SBI,failed,network,2271,2024-02-08 00:09:00
2463,2762,UPI,ICICI,success,,5050,2024-02-06 00:09:00
2464,2763,Card,SBI,success,,3510,2024-02-02 00:05:00
2465,2764,Wallet,ICICI,success,,3704,2024-02-26 00:02:00
2466,2765,UPI,HDFC,failed,insufficient_funds,5544,2024-01-18 00:03:00
2467,2766,Card,SBI,failed,bank_decline,2350,2024-01-29 00:06:00
2468,2767,UPI,ICICI,success,,2044,2024-01-04 00:08:00
2469,2768,Card,ICICI,success,,1576,2024-02-17 00:09:00
2470,2769,Card,ICICI,failed,timeout,3285,2024-01-30 00:06:00
2471,2770,UPI,ICICI,success,,3397,2024-02-07 00:05:00
2472,2771,Card,HDFC,success,,4343,2024-01-17 00:01:00
2473,2772,Card,Axis,success,,4320,2024-02-26 00:07:00
2474,2773,UPI,HDFC,failed,timeout,1736,2024-02-17 00:05:00
2475,2774,UPI,Axis,success,,4293,2024-02-26 00:01:00
2476,2775,Card,SBI,success,,3367,2024-02-09 00:05:00
2477,2776,Card,HDFC,success,,4759,2024-02-26 00:04:00
2478,2777,UPI,Axis,success,,4182,2024-01-13 00:04:00
2479,2779,UPI,SBI,success,,2773,2024-02-26 00:08:00
2480,2781,Card,SBI,success,,4277,2024-01-05 00:02:00
2481,2782,UPI,HDFC,success,,3996,2024-02-23 00:09:00
2482,2783,UPI,Axis,success,,4419,2024-01-27 00:03:00
2483,2784,Wallet,Axis,success,,5007,2024-01-23 00:06:00
2484,2785,UPI,SBI,success,,5871,2024-01-11 00:02:00
2485,2786,Card,SBI,success,,1681,2024-02-04 00:09:00
2486,2787,UPI,Axis,success,,2521,2024-01-18 00:01:00
2487,2788,Card,Axis,failed,bank_decline,5718,2024-02-13 00:08:00
2488,2789,UPI,HDFC,failed,network,5562,2024-02-22 00:03:00
2489,2790,Wallet,Axis,success,,5445,2024-02-27 00:06:00
2490,2791,Card,HDFC,success,,2467,2024-01-03 00:03:00
2491,2792,UPI,Axis,success,,2775,2024-01-31 00:06:00
2492,2793,Card,Axis,success,,5203,2024-02-12 00:01:00
2493,2794,UPI,Axis,success,,2115,2024-01-15 00:07:00
2494,2795,Card,ICICI,success,,5893,2024-02-04 00:06:00
2495,2796,Card,ICICI,success,,2517,2024-02-08 00:07:00
2496,2797,UPI,ICICI,success,,2313,2024-01-06 00:05:00
2497,2798,UPI,HDFC,failed,network,782,2024-01-29 00:08:00
2498,2799,UPI,SBI,success,,4572,2024-01-27 00:09:00
2499,2800,UPI,HDFC,success,,2579,2024-01-28 00:09:00
2500,2801,UPI,SBI,success,,1978,2024-01-03 00:06:00
2501,2802,UPI,SBI,failed,network,1759,2024-01-23 00:08:00
2502,2803,UPI,Axis,success,,5552,2024-01-26 00:07:00
2503,2804,UPI,SBI,success,,1755,2024-01-27 00:05:00
2504,2805,UPI,HDFC,failed,bank_decline,3389,2024-02-27 00:07:00
2505,2806,Wallet,Axis,success,,4759,2024-01-06 00:01:00
2506,2807,UPI,ICICI,success,,2813,2024-02-02 00:05:00
2507,2808,Card,SBI,failed,insufficient_funds,630,2024-01-14 00:04:00
2508,2809,UPI,Axis,failed,timeout,1599,2024-02-22 00:05:00
2509,2810,UPI,ICICI,success,,1747,2024-02-21 00:07:00
2510,2812,Card,Axis,success,,849,2024-01-19 00:05:00
2511,2813,UPI,ICICI,success,,5501,2024-02-09 00:02:00
2512,2814,Wallet,Axis,success,,4232,2024-01-19 00:05:00
2513,2816,Card,ICICI,success,,2386,2024-02-19 00:02:00
2514,2818,Card,ICICI,success,,2526,2024-02-27 00:02:00
