cart_id,user_id,product_id,quantity,cart_value,added_at
2245,1861,120,1,2499,2024-01-03
2246,692,199,1,3999,2024-02-28
2247,891,374,1,1499,2024-01-12
2248,979,250,2,7998,2024-02-04
2249,1202,424,1,2499,2024-02-13
2250,1991,260,2,4998,2024-02-23
2251,725,487,1,2499,2024-01-23
2252,1569,338,1,499,2024-01-22
2253,980,134,2,998,2024-01-11
2254,9,414,1,2499,2024-02-15
2255,1375,141,1,499,2024-02-18
2256,776,226,1,3999,2024-01-23
2257,203,317,2,7998,2024-01-12
2258,263,456,1,999,2024-01-29
2259,1173,185,1,1499,2024-01-25
2260,1009,302,2,7998,2024-01-24
2261,1116,148,2,2998,2024-02-28
2262,565,396,2,1998,2024-02-22
2263,527,432,1,999,2024-01-04
2264,1480,305,1,1499,2024-02-06
2265,1588,204,1,2499,2024-01-29
2266,1484,148,1,1499,2024-01-03
2267,1477,170,1,3999,2024-01-31
2268,1224,183,1,1499,2024-01-25
2269,1061,273,1,3999,2024-02-16
2270,1998,419,1,3999,2024-02-06
2271,1412,351,1,3999,2024-01-23
2272,1883,254,1,2499,2024-02-24
2273,1615,389,1,2499,2024-02-18
2274,980,313,1,999,2024-01-22
2275,1853,290,1,499,2024-01-29
2276,662,457,2,4998,2024-02-05
2277,1457,200,1,2499,2024-02-20
2278,548,294,2,1998,2024-01-13
2279,94,254,1,999,2024-01-03
2280,865,106,2,1998,2024-02-15
2281,1215,222,2,2998,2024-01-22
2282,476,378,2,7998,2024-02-18
2283,166,226,1,2499,2024-02-22
2284,1064,315,2,7998,2024-02-05
2285,1088,485,2,998,2024-01-10
2286,1476,341,2,1998,2024-02-25
2287,1720,263,2,998,2024-01-09
2288,1806,413,1,999,2024-02-25
2289,1666,110,2,1998,2024-02-24
2290,997,362,1,499,2024-01-19
2291,1775,421,1,3999,2024-01-08
2292,382,465,2,998,2024-02-02
2293,447,386,1,1499,2024-01-20
2294,275,145,2,4998,2024-01-30
2295,1102,425,1,2499,2024-02-04
2296,1863,353,1,3999,2024-02-28
2297,125,328,1,3999,2024-01-31
2298,521,408,2,7998,2024-01-19
2299,1313,448,1,499,2024-02-19
2300,1151,167,1,499,2024-02-24
2301,216,145,1,499,2024-02-15
2302,1652,392,2,1998,2024-01-14
2303,1853,431,2,998,2024-01-10
2304,1130,254,2,4998,2024-01-03
2305,1515,380,1,2499,2024-02-24
2306,725,111,2,1998,2024-02-03
2307,1580,287,1,499,2024-02-20
2308,1601,116,1,499,2024-01-28
2309,597,227,1,1499,2024-01-19
2310,57,450,2,2998,2024-02-08
2311,744,218,1,2499,2024-01-26
2312,1304,108,2,7998,2024-01-04
2313,614,310,2,4998,2024-01-12
2314,172,217,1,999,2024-01-26
2315,1129,128,1,499,2024-01-07
2316,1988,216,1,1499,2024-01-03
2317,6,483,1,2499,2024-01-26
2318,1987,498,1,999,2024-02-26
2319,1058,492,2,7998,2024-01-02
2320,921,240,2,4998,2024-01-12
2321,1909,402,2,998,2024-02-28
2322,539,333,1,499,2024-02-01
2323,1554,230,1,1499,2024-02-20
2324,517,477,1,999,2024-02-29
2325,1654,493,2,7998,2024-02-07
2326,472,263,1,3999,2024-01-11
2327,1632,479,2,1998,2024-02-01
2328,1749,284,2,2998,2024-02-29
2329,1279,358,1,499,2024-02-14
2330,556,264,2,7998,2024-01-15
2331,866,119,1,999,2024-02-23
2332,605,429,1,1499,2024-01-06
2333,247,377,2,998,2024-01-26
2334,773,248,1,999,2024-01-08
2335,317,324,1,1499,2024-01-08
2336,1275,435,1,2499,2024-02-07
2337,754,199,1,999,2024-01-08
2338,1372,484,1,3999,2024-01-17
2339,1670,479,1,999,2024-02-08
2340,1099,495,1,499,2024-01-19
2341,1831,112,2,1998,2024-01-03
2342,240,350,1,499,2024-02-10
2343,136,107,1,1499,2024-02-18
2344,227,470,2,4998,2024-01-09
2345,459,258,2,998,2024-02-22
2346,1620,360,1,1499,2024-02-15
2347,892,227,1,1499,2024-02-26
2348,1782,271,1,2499,2024-02-02
2349,755,406,2,7998,2024-02-01
2350,939,455,1,3999,2024-02-01
2351,1110,252,1,999,2024-01-06
2352,937,112,2,7998,2024-02-18
2353,1484,131,2,1998,2024-02-18
2354,1136,233,2,998,2024-02-22
2355,69,148,1,499,2024-02-28
2356,994,366,1,999,2024-01-29
2357,1386,170,1,2499,2024-02-06
2358,286,242,2,4998,2024-01-17
2359,1467,167,1,3999,2024-02-19
2360,151,267,1,499,2024-01-19
2361,1534,347,1,499,2024-01-31
2362,1508,462,2,4998,2024-01-19
2363,441,203,1,1499,2024-01-23
2364,921,313,2,4998,2024-02-19
2365,1200,257,2,4998,2024-02-16
2366,1734,374,2,2998,2024-02-04
2367,1578,200,2,7998,2024-01-14
2368,1053,213,2,1998,2024-01-01
2369,597,417,2,7998,2024-02-18
2370,1863,265,1,1499,2024-02-02
2371,741,129,2,2998,2024-02-18
2372,685,131,2,7998,2024-02-05
2373,553,438,1,999,2024-01-01
2374,713,215,2,7998,2024-01-20
2375,1855,200,1,499,2024-01-22
2376,375,464,2,998,2024-02-04
2377,431,186,1,499,2024-01-03
2378,612,111,1,999,2024-01-12
2379,1409,364,2,1998,2024-02-12
2380,1375,480,1,1499,2024-02-06
2381,916,372,1,2499,2024-02-27
2382,1244,468,1,999,2024-01-13
2383,494,460,2,4998,2024-01-12
2384,1171,476,2,998,2024-01-02
2385,577,159,1,499,2024-01-20
2386,1629,359,2,4998,2024-01-01
2387,202,486,1,3999,2024-02-27
2388,1828,236,2,2998,2024-02-29
2389,1943,366,1,1499,2024-02-10
2390,1746,334,1,3999,2024-02-04
2391,413,354,2,4998,2024-01-24
2392,220,416,1,2499,2024-02-21
2393,812,448,1,999,2024-02-07
2394,1407,325,1,499,2024-01-26
2395,1799,467,1,499,2024-01-11
2396,927,197,2,4998,2024-02-21
2397,1574,376,2,1998,2024-02-21
2398,617,124,2,1998,2024-02-12
2399,251,161,1,1499,2024-01-15
2400,1986,183,1,1499,2024-01-06
2401,1790,123,1,2499,2024-02-09
2402,975,296,2,2998,2024-01-09
2403,1302,165,1,999,2024-02-19
2404,749,349,1,3999,2024-01-06
2405,715,364,1,499,2024-01-17
2406,1078,334,2,4998,2024-01-23
2407,438,235,2,2998,2024-02-27
2408,1235,225,2,2998,2024-01-31
2409,518,195,1,999,2024-01-16
2410,1225,413,1,1499,2024-02-20
2411,1982,426,2,998,2024-02-26
2412,876,137,1,2499,2024-01-22
2413,797,247,2,2998,2024-01-16
2414,1067,146,2,7998,2024-02-14
2415,707,178,2,7998,2024-01-12
2416,1010,127,1,2499,2024-01-09
2417,248,377,2,7998,2024-01-06
2418,1389,331,2,7998,2024-01-04
2419,1342,212,1,1499,2024-02-07
2420,781,278,2,7998,2024-01-17
2421,1519,379,2,2998,2024-02-27
2422,1395,325,1,499,2024-02-25
2423,1728,172,1,999,2024-01-10
2424,1583,160,2,2998,2024-02-09
2425,188,101,2,1998,2024-02-04
2426,271,464,1,1499,2024-02-16
2427,1797,188,2,2998,2024-01-21
2428,1605,103,1,2499,2024-02-22
2429,1282,331,1,1499,2024-01-19
2430,626,157,2,7998,2024-01-27
2431,1830,226,2,7998,2024-01-11
2432,1266,368,1,1499,2024-01-06
2433,94,320,2,998,2024-02-28
2434,694,323,2,7998,2024-02-10
2435,508,254,1,999,2024-02-12
2436,988,129,2,998,2024-01-28
2437,295,209,1,999,2024-01-03
2438,480,458,2,2998,2024-02-10
2439,1789,477,2,2998,2024-02-14
2440,1044,351,1,1499,2024-01-24
2441,762,417,1,3999,2024-02-06
2442,1428,292,2,998,2024-01-13
2443,1821,110,2,1998,2024-01-15
2444,419,442,1,2499,2024-01-09
2445,416,116,1,499,2024-02-08
2446,529,498,2,1998,2024-02-04
2447,1908,254,1,2499,2024-02-27
2448,1587,216,1,499,2024-02-14
2449,1160,493,1,499,2024-01-18
2450,661,328,1,1499,2024-02-12
2451,663,485,1,499,2024-02-22
2452,115,390,1,999,2024-01-03
2453,1971,498,1,1499,2024-01-28
2454,859,286,1,499,2024-01-16
2455,1798,260,2,2998,2024-02-11
2456,1530,154,1,2499,2024-02-10
2457,180,307,2,1998,2024-02-16
2458,648,430,2,4998,2024-02-12
2459,611,151,1,999,2024-02-27
2460,325,118,2,7998,2024-01-23
2461,1825,341,1,2499,2024-02-01
2462,190,287,2,7998,2024-01-10
2463,961,109,2,2998,2024-02-27
2464,1215,421,1,2499,2024-02-25
2465,728,106,1,499,2024-02-07
2466,672,189,2,1998,2024-02-26
2467,823,267,2,998,2024-02-07
2468,1313,297,2,998,2024-01-13
2469,1190,474,2,2998,2024-01-15
2470,1282,483,2,2998,2024-01-28
2471,236,110,1,499,2024-01-13
2472,1745,151,2,998,2024-02-04
2473,1418,455,1,499,2024-01-02
2474,741,239,1,999,2024-01-01
2475,1509,319,1,1499,2024-02-10
2476,578,289,1,2499,2024-02-01
2477,460,428,1,1499,2024-01-30
2478,1509,250,2,998,2024-01-22
2479,734,395,2,4998,2024-01-04
2480,1039,297,2,4998,2024-02-22
2481,471,405,2,4998,2024-02-15
2482,884,163,1,1499,2024-01-24
2483,829,246,1,499,2024-01-14
2484,671,311,1,499,2024-01-17
2485,1269,373,2,7998,2024-01-14
2486,251,196,2,1998,2024-02-09
2487,1190,192,1,1499,2024-02-08
2488,1693,428,1,3999,2024-02-10
2489,1528,399,2,7998,2024-02-21
2490,1230,413,1,3999,2024-01-27
2491,1145,161,1,1499,2024-01-21
2492,683,190,2,1998,2024-02-09
2493,1658,408,1,2499,2024-02-04
2494,1512,458,1,999,2024-01-26
2495,279,160,1,999,2024-01-31
2496,1561,405,1,499,2024-02-28
2497,1001,153,1,3999,2024-02-02
2498,1510,397,1,3999,2024-02-18
2499,1692,286,1,2499,2024-01-11
2500,1635,363,2,998,2024-02-28
2501,1886,497,2,4998,2024-02-27
2502,1532,337,2,2998,2024-01-16
2503,1243,368,2,998,2024-01-06
2504,1224,298,2,7998,2024-02-03
2505,1904,434,2,4998,2024-02-10
2506,83,457,1,499,2024-02-01
2507,1921,398,2,998,2024-01-21
2508,877,347,1,999,2024-01-29
2509,876,355,2,998,2024-01-11
2510,1300,258,1,499,2024-02-26
2511,222,487,1,3999,2024-02-25
2512,1565,432,2,2998,2024-02-25
2513,648,394,2,4998,2024-01-05
2514,1086,193,1,1499,2024-01-27
2515,398,282,1,499,2024-01-28
2516,1190,118,2,7998,2024-01-31
2517,131,295,2,7998,2024-02-19
2518,1795,164,1,3999,2024-01-11
2519,1335,395,2,7998,2024-02-28
2520,206,451,2,1998,2024-01-13
2521,1429,303,1,499,2024-02-12
2522,1187,175,1,999,2024-01-06
2523,1020,311,2,1998,2024-01-27
2524,1324,344,2,998,2024-01-30
2525,1196,472,2,7998,2024-02-22
2526,881,212,2,4998,2024-02-17
2527,939,129,2,7998,2024-01-19
2528,169,346,2,7998,2024-01-14
2529,155,335,1,999,2024-02-27
2530,1116,276,2,2998,2024-01-09
2531,1180,192,1,3999,2024-02-24
2532,5,268,2,998,2024-02-14
2533,683,185,1,499,2024-01-28
2534,1215,208,1,499,2024-01-28
2535,1575,404,2,1998,2024-02-15
2536,1034,256,2,4998,2024-01-25
2537,575,228,2,4998,2024-01-26
2538,777,386,1,2499,2024-02-28
2539,1108,382,2,7998,2024-01-04
2540,1501,390,1,3999,2024-01-03
2541,879,107,1,1499,2024-02-03
2542,1053,139,1,1499,2024-01-21
2543,1436,299,1,1499,2024-01-17
2544,1419,233,2,1998,2024-02-07
2545,213,242,1,2499,2024-02-03
2546,1891,376,1,3999,2024-02-13
2547,471,297,2,2998,2024-01-12
2548,221,409,1,999,2024-01-25
2549,783,444,2,2998,2024-01-21
2550,1745,329,1,3999,2024-01-18
2551,1176,190,1,1499,2024-02-05
2552,35,205,1,999,2024-01-06
2553,61,186,2,1998,2024-01-20
2554,1300,374,2,2998,2024-02-22
2555,826,191,2,7998,2024-01-20
2556,959,355,2,1998,2024-02-01
2557,612,133,2,4998,2024-01-31
2558,715,157,1,999,2024-01-20
2559,1783,298,1,499,2024-02-20
2560,1246,342,2,2998,2024-02-26
2561,700,496,1,2499,2024-01-30
2562,1447,359,2,7998,2024-01-03
2563,404,494,1,2499,2024-01-20
2564,1622,277,1,999,2024-01-08
2565,1624,120,2,1998,2024-01-21
2566,1978,159,1,499,2024-02-17
2567,448,270,2,4998,2024-01-23
2568,654,144,1,999,2024-02-23
2569,1188,141,2,7998,2024-01-01
2570,141,276,1,3999,2024-01-02
2571,257,482,2,4998,2024-01-10
2572,503,295,1,2499,2024-02-06
2573,370,102,1,499,2024-02-27
2574,1627,394,1,2499,2024-01-30
2575,1293,147,2,7998,2024-02-20
2576,1187,248,2,4998,2024-02-13
2577,1928,329,1,999,2024-01-24
2578,1554,117,1,999,2024-02-01
2579,674,342,1,2499,2024-02-25
2580,1076,205,1,1499,2024-02-19
2581,326,262,2,4998,2024-01-30
2582,1082,131,2,998,2024-02-07
2583,283,221,1,3999,2024-02-24
2584,1682,494,1,3999,2024-01-14
2585,1081,202,1,2499,2024-02-24
2586,380,285,2,2998,2024-01-03
2587,882,322,2,7998,2024-01-25
2588,1033,449,2,2998,2024-02-14
2589,1728,145,1,3999,2024-01-07
2590,591,225,1,999,2024-01-17
2591,663,480,1,499,2024-02-10
2592,827,247,2,7998,2024-01-27
2593,1731,459,2,4998,2024-02-07
2594,1529,125,2,1998,2024-02-07
2595,1737,238,2,2998,2024-01-23
2596,278,293,2,998,2024-02-01
2597,1458,458,2,2998,2024-01-02
2598,407,315,2,2998,2024-01-11
2599,84,449,2,7998,2024-02-03
2600,436,136,1,999,2024-02-21
2601,1799,489,1,499,2024-02-29
2602,1397,314,2,1998,2024-02-16
2603,145,274,2,1998,2024-02-03
2604,1923,213,2,7998,2024-01-07
2605,1927,402,2,2998,2024-01-10
2606,1997,253,1,999,2024-01-25
2607,1961,380,1,1499,2024-01-02
2608,745,376,1,999,2024-02-18
2609,151,398,2,998,2024-01-30
2610,549,378,2,4998,2024-01-17
2611,836,164,2,4998,2024-01-29
2612,201,416,1,2499,2024-01-18
2613,1478,429,1,3999,2024-02-15
2614,509,188,1,3999,2024-02-29
2615,362,185,2,2998,2024-02-04
2616,1216,338,2,7998,2024-01-17
2617,530,299,1,2499,2024-02-25
2618,163,204,1,3999,2024-02-16
2619,279,163,1,2499,2024-01-22
2620,351,472,2,1998,2024-02-20
2621,212,303,2,4998,2024-01-25
2622,1159,275,1,2499,2024-01-20
2623,1725,138,1,499,2024-01-16
2624,844,239,2,998,2024-01-25
2625,508,238,1,499,2024-01-15
2626,485,147,2,998,2024-02-06
2627,945,235,2,4998,2024-01-15
2628,1018,406,1,1499,2024-02-26
2629,755,491,2,998,2024-01-15
2630,1721,200,1,3999,2024-02-25
2631,708,340,2,7998,2024-01-18
2632,1932,307,2,7998,2024-02-06
2633,1781,483,2,4998,2024-01-01
2634,527,309,2,1998,2024-02-02
2635,1410,207,2,1998,2024-01-03
2636,890,440,2,998,2024-02-18
2637,1711,167,2,7998,2024-01-22
2638,459,469,2,998,2024-02-23
2639,824,170,2,4998,2024-01-21
2640,1121,197,2,7998,2024-02-15
2641,1038,208,1,499,2024-02-10
2642,1179,263,2,2998,2024-01-27
2643,1924,456,2,4998,2024-01-04
2644,678,385,1,2499,2024-02-20
2645,616,189,1,2499,2024-02-04
2646,1748,495,1,1499,2024-01-01
2647,1154,174,1,999,2024-01-04
2648,4,128,1,999,2024-02-24
2649,1777,102,1,1499,2024-01-24
2650,1176,417,2,1998,2024-02-15
2651,1673,110,2,2998,2024-01-29
2652,659,172,1,499,2024-01-22
2653,190,317,1,1499,2024-01-23
2654,968,217,1,999,2024-01-21
2655,1705,286,1,1499,2024-01-14
2656,128,355,1,1499,2024-01-08
2657,1628,171,2,7998,2024-02-27
2658,1613,312,2,2998,2024-01-16
2659,456,171,1,999,2024-02-04
2660,78,397,1,2499,2024-01-24
2661,434,489,1,499,2024-02-28
2662,626,410,1,1499,2024-01-26
2663,1610,361,2,1998,2024-01-07
2664,1149,376,1,999,2024-01-25
2665,212,347,2,7998,2024-02-07
2666,193,472,2,1998,2024-02-14
2667,1612,186,2,4998,2024-01-26
2668,227,309,2,1998,2024-01-26
2669,340,480,2,4998,2024-01-30
2670,1868,318,2,998,2024-01-02
2671,1010,230,2,2998,2024-02-29
2672,1164,349,2,998,2024-02-12
2673,679,367,2,2998,2024-02-22
2674,413,183,2,998,2024-01-09
2675,186,118,1,2499,2024-02-08
2676,323,122,1,1499,2024-02-13
2677,839,479,2,2998,2024-01-11
2678,1239,488,1,499,2024-01-15
2679,589,150,1,3999,2024-01-12
2680,509,367,1,3999,2024-02-04
2681,75,191,1,499,2024-02-19
2682,1433,284,2,1998,2024-02-25
2683,1652,389,2,998,2024-02-09
2684,340,349,2,4998,2024-02-16
2685,1585,179,1,2499,2024-01-16
2686,319,418,1,999,2024-02-18
2687,239,472,1,3999,2024-02-01
2688,510,231,2,4998,2024-01-18
2689,795,466,2,4998,2024-02-22
2690,454,333,1,1499,2024-02-14
2691,1734,409,2,2998,2024-01-21
2692,1511,105,2,1998,2024-01-16
2693,1897,490,1,2499,2024-01-07
2694,1082,389,1,499,2024-01-05
2695,1658,167,2,7998,2024-02-13
2696,1658,498,1,999,2024-02-10
2697,1289,112,2,998,2024-02-02
2698,725,300,2,998,2024-01-31
2699,978,392,2,1998,2024-01-21
2700,897,305,1,999,2024-01-03
2701,242,328,1,2499,2024-01-10
2702,1778,465,1,3999,2024-01-11
2703,76,310,2,4998,2024-01-22
2704,1729,415,1,499,2024-01-17
2705,348,368,1,2499,2024-02-19
2706,920,194,1,2499,2024-01-25
2707,1555,271,2,7998,2024-02-10
2708,1658,383,2,2998,2024-01-28
2709,142,228,1,3999,2024-02-19
2710,910,493,1,2499,2024-01-20
2711,1754,107,2,2998,2024-01-30
2712,1872,422,1,499,2024-01-31
2713,1532,475,2,7998,2024-01-13
2714,1880,349,2,1998,2024-01-10
2715,1696,166,1,499,2024-02-20
2716,774,373,1,1499,2024-02-25
2717,113,134,1,499,2024-02-02
2718,493,480,2,1998,2024-02-10
2719,350,399,2,1998,2024-01-20
2720,765,197,1,3999,2024-02-17
2721,791,491,2,7998,2024-01-14
2722,1043,226,1,2499,2024-02-29
2723,1753,184,2,4998,2024-01-08
2724,217,310,1,499,2024-01-08
2725,1524,142,1,999,2024-02-07
2726,642,339,2,998,2024-01-28
2727,714,401,1,1499,2024-01-10
2728,1449,139,1,1499,2024-02-26
2729,1717,321,1,2499,2024-02-09
2730,411,411,1,499,2024-01-14
2731,511,254,2,2998,2024-02-20
2732,108,247,1,2499,2024-01-14
2733,1928,305,2,998,2024-01-06
2734,105,412,1,999,2024-02-03
2735,1579,111,1,1499,2024-01-17
2736,289,340,1,1499,2024-01-21
2737,1451,122,1,999,2024-02-08
2738,723,111,1,2499,2024-01-28
2739,631,216,2,2998,2024-02-07
2740,1950,207,1,999,2024-01-15
2741,290,271,2,4998,2024-02-05
2742,1358,138,1,3999,2024-02-05
2743,1892,141,2,4998,2024-01-09
2744,20,321,2,2998,2024-02-13
2745,318,147,1,2499,2024-02-04
2746,1487,446,1,1499,2024-02-28
2747,2,443,1,2499,2024-02-14
2748,216,422,1,3999,2024-01-18
2749,1624,134,2,4998,2024-02-23
2750,253,355,1,3999,2024-01-17
2751,223,452,1,1499,2024-01-18
2752,1232,392,2,4998,2024-01-04
2753,630,371,2,1998,2024-02-26
2754,68,117,2,7998,2024-02-17
2755,226,497,2,998,2024-01-20
2756,1615,323,1,3999,2024-02-27
2757,339,226,2,4998,2024-01-13
2758,1683,431,2,7998,2024-01-11
2759,368,397,2,4998,2024-02-20
2760,1516,101,2,2998,2024-02-12
2761,1571,152,2,2998,2024-02-02
2762,660,317,2,1998,2024-01-28
2763,1023,159,1,499,2024-01-08
2764,359,134,2,2998,2024-02-12
2765,1321,260,1,999,2024-01-20
2766,1658,396,1,499,2024-02-28
2767,413,290,2,1998,2024-01-18
2768,399,444,2,2998,2024-01-07
2769,980,359,1,499,2024-02-13
2770,544,376,2,2998,2024-02-02
2771,653,211,1,2499,2024-02-20
2772,1415,231,1,499,2024-02-27
2773,1914,194,2,1998,2024-01-11
2774,1846,411,1,2499,2024-02-22
2775,528,340,1,999,2024-02-24
2776,1290,359,2,2998,2024-01-30
2777,249,231,2,2998,2024-02-04
2778,184,335,2,4998,2024-02-14
2779,1218,358,2,4998,2024-01-20
2780,1523,343,2,998,2024-02-06
2781,1702,154,1,999,2024-01-10
2782,53,296,2,7998,2024-01-30
2783,82,182,2,2998,2024-01-18
2784,1570,457,2,7998,2024-02-29
2785,1877,387,1,3999,2024-01-25
2786,1109,479,1,2499,2024-02-01
2787,1409,413,2,1998,2024-02-08
2788,719,290,1,3999,2024-02-03
2789,714,316,1,999,2024-02-13
2790,571,344,1,2499,2024-02-23
2791,867,365,1,3999,2024-02-08
2792,1049,131,1,3999,2024-01-31
2793,1952,360,1,1499,2024-01-28
2794,1567,256,2,7998,2024-01-26
2795,586,234,2,998,2024-02-13
2796,1917,498,2,4998,2024-01-04
2797,1027,357,1,499,2024-02-12
2798,854,365,2,7998,2024-01-20
2799,614,494,2,7998,2024-01-08
2800,194,152,2,998,2024-01-02
2801,1751,411,2,2998,2024-02-19
2802,1657,139,2,2998,2024-02-19
2803,1961,285,1,499,2024-01-27
2804,872,346,2,998,2024-02-03
2805,830,175,2,4998,2024-02-24
2806,693,191,1,1499,2024-02-05
2807,1880,320,1,999,2024-01-21
2808,992,304,1,3999,2024-01-08
2809,1401,213,2,7998,2024-01-23
2810,1569,181,2,998,2024-02-12
2811,1777,486,2,1998,2024-01-08
2812,1115,326,2,2998,2024-01-05
2813,653,121,1,1499,2024-02-09
2814,485,308,1,1499,2024-01-01
2815,1575,371,1,499,2024-01-21
2816,1053,479,1,499,2024-02-13
2817,105,424,2,7998,2024-02-12
2818,1049,227,2,7998,2024-01-10
2819,494,441,1,1499,2024-01-02
2820,1299,347,1,3999,2024-01-21
2821,1473,372,1,3999,2024-01-13
2822,99,288,1,1499,2024-02-13
2823,1552,430,1,499,2024-02-19
2824,584,399,2,7998,2024-02-23
2825,199,327,1,499,2024-02-26
2826,1621,396,1,999,2024-01-28
2827,1995,335,2,998,2024-01-30
2828,1754,333,2,4998,2024-01-18
2829,956,459,1,2499,2024-02-11
2830,1487,282,2,2998,2024-01-02
2831,697,358,2,4998,2024-02-27
2832,1197,190,2,1998,2024-01-19
2833,436,208,1,499,2024-02-27
2834,1286,339,2,998,2024-01-21
2835,1468,112,1,3999,2024-01-26
2836,1317,278,2,7998,2024-02-15
2837,1846,281,1,3999,2024-01-25
2838,1535,245,1,499,2024-01-19
2839,1028,395,2,998,2024-01-25
2840,1491,196,2,7998,2024-02-10
2841,175,308,2,998,2024-02-26
2842,341,475,1,999,2024-01-20
2843,1701,493,1,3999,2024-02-27
2844,1022,143,2,4998,2024-01-06
2845,1771,333,2,7998,2024-01-18
2846,1490,192,2,4998,2024-02-18
2847,170,235,1,1499,2024-01-18
2848,688,263,1,2499,2024-01-20
2849,740,497,2,1998,2024-02-08
2850,701,128,1,499,2024-02-03
2851,446,490,2,1998,2024-01-10
2852,951,316,2,2998,2024-02-02
2853,933,129,1,999,2024-02-20
2854,1551,347,2,1998,2024-02-24
2855,998,319,2,2998,2024-01-19
2856,1790,146,2,1998,2024-01-02
2857,571,261,2,2998,2024-02-16
2858,1983,475,2,998,2024-02-18
2859,1783,243,1,3999,2024-01-03
2860,962,347,2,998,2024-01-30
2861,298,173,2,998,2024-02-08
2862,1908,128,1,499,2024-01-19
2863,510,349,2,1998,2024-01-21
2864,159,220,1,499,2024-02-28
2865,1798,114,2,2998,2024-02-23
2866,787,319,1,1499,2024-02-13
2867,1702,406,1,1499,2024-01-14
2868,634,411,1,1499,2024-01-31
2869,975,269,2,998,2024-01-21
2870,1441,274,1,2499,2024-01-17
2871,1384,419,1,3999,2024-02-22
2872,1370,216,1,2499,2024-02-20
2873,693,448,1,999,2024-01-24
2874,1790,101,1,499,2024-02-06
2875,1438,465,2,4998,2024-02-09
2876,126,131,1,499,2024-02-10
2877,1867,466,2,2998,2024-02-03
2878,1134,409,1,999,2024-02-16
2879,449,397,1,2499,2024-01-20
2880,1166,257,2,7998,2024-01-16
2881,634,364,2,2998,2024-02-27
2882,10,374,2,2998,2024-02-18
2883,1791,233,2,1998,2024-02-11
2884,1019,453,2,2998,2024-01-12
2885,1041,356,2,2998,2024-02-10
2886,715,496,1,2499,2024-02-27
2887,1514,361,2,2998,2024-02-29
2888,1551,198,2,1998,2024-01-24
2889,972,256,2,998,2024-01-13
2890,1027,293,1,999,2024-02-03
2891,918,173,2,1998,2024-01-27
2892,1266,386,1,499,2024-02-07
2893,824,171,1,2499,2024-01-21
2894,1211,483,2,7998,2024-02-22
2895,794,394,2,7998,2024-01-03
2896,1639,412,2,1998,2024-02-18
2897,1259,224,1,2499,2024-01-14
2898,178,255,2,4998,2024-02-12
2899,599,130,2,4998,2024-02-07
2900,976,112,1,2499,2024-02-23
2901,317,170,1,999,2024-02-06
2902,253,150,2,2998,2024-02-10
2903,1335,164,2,7998,2024-02-11
2904,1216,144,1,3999,2024-02-13
2905,3,212,1,499,2024-02-26
2906,1182,152,2,1998,2024-01-30
2907,1210,381,1,3999,2024-02-14
2908,1165,209,1,999,2024-01-10
2909,1992,243,1,999,2024-01-01
2910,1944,367,2,4998,2024-02-08
2911,1861,345,2,998,2024-01-28
2912,1927,371,2,1998,2024-02-23
2913,51,446,2,7998,2024-02-14
2914,822,151,2,7998,2024-01-19
2915,1715,316,2,998,2024-01-30
2916,667,182,1,999,2024-01-20
2917,780,175,2,4998,2024-02-21
2918,425,465,1,499,2024-01-20
2919,1399,251,1,999,2024-01-23
2920,1649,213,2,998,2024-01-31
2921,120,157,1,2499,2024-02-01
2922,601,266,1,1499,2024-02-16
2923,618,356,1,1499,2024-02-21
2924,1394,445,1,1499,2024-01-26
2925,417,187,2,4998,2024-01-14
2926,1231,288,1,2499,2024-01-06
2927,543,147,2,998,2024-02-02
2928,1803,161,1,3999,2024-01-08
2929,164,308,2,4998,2024-02-29
2930,1657,487,2,4998,2024-01-04
2931,134,307,2,2998,2024-01-13
2932,635,168,2,2998,2024-02-04
2933,1325,168,1,1499,2024-01-29
2934,956,151,1,3999,2024-01-25
2935,1114,206,1,1499,2024-02-03
2936,72,145,1,1499,2024-02-25
2937,359,244,1,3999,2024-01-11
2938,549,184,1,1499,2024-02-07
2939,101,129,2,998,2024-01-29
2940,1648,276,2,998,2024-02-14
2941,30,132,1,999,2024-01-22
2942,1574,464,1,499,2024-02-27
2943,1936,413,1,3999,2024-02-23
2944,719,461,2,2998,2024-02-03
2945,1190,448,1,999,2024-02-15
2946,1973,333,1,2499,2024-01-11
2947,1416,266,1,2499,2024-01-28
2948,995,329,1,499,2024-02-24
2949,521,348,1,999,2024-01-08
2950,1301,298,1,2499,2024-01-24
2951,1193,136,1,2499,2024-01-10
2952,837,114,2,4998,2024-01-15
2953,1299,192,1,499,2024-02-14
2954,249,365,2,998,2024-02-08
2955,512,375,1,999,2024-02-08
2956,112,221,1,499,2024-01-21
2957,1616,336,2,998,2024-02-05
2958,1042,236,2,7998,2024-02-05
2959,1484,297,1,499,2024-02-19
2960,1104,375,2,1998,2024-02-17
2961,1917,163,2,998,2024-01-20
2962,901,440,1,499,2024-02-24
