session_id,user_id,session_start,traffic_source,pages_viewed
4046,418,2024-01-20,ads,11
4047,856,2024-02-13,organic,8
4048,1510,2024-02-21,organic,5
4049,1468,2024-01-28,ads,3
4050,1590,2024-01-29,ads,6
4051,599,2024-01-08,organic,7
4052,1797,2024-01-19,organic,13
4053,1772,2024-02-22,organic,14
4054,1147,2024-02-17,organic,4
4055,420,2024-02-28,ads,9
4056,1590,2024-01-21,ads,14
4057,216,2024-01-18,ads,11
4058,1444,2024-01-09,organic,4
4059,709,2024-01-04,organic,11
4060,551,2024-02-10,organic,10
4061,966,2024-01-25,organic,2
4062,1901,2024-02-03,organic,9
4063,1252,2024-01-09,organic,4
4064,1261,2024-01-09,organic,4
4065,1668,2024-01-18,ads,10
4066,1354,2024-01-11,ads,1
4067,833,2024-01-13,ads,14
4068,1493,2024-02-07,organic,2
4069,680,2024-01-09,referral,12
4070,487,2024-01-16,referral,3
4071,1573,2024-01-04,organic,7
4072,1603,2024-02-03,ads,12
4073,623,2024-01-07,ads,9
4074,1439,2024-01-15,ads,12
4075,219,2024-02-26,organic,5
4076,721,2024-02-07,organic,4
4077,381,2024-01-11,ads,13
4078,87,2024-02-01,organic,2
4079,1485,2024-01-27,referral,14
4080,815,2024-01-30,ads,13
4081,411,2024-02-21,organic,12
4082,691,2024-01-17,ads,14
4083,1940,2024-02-05,ads,7
4084,1013,2024-01-19,organic,6
4085,525,2024-01-07,organic,12
4086,447,2024-02-12,referral,12
4087,300,2024-02-14,ads,7
4088,408,2024-02-28,organic,8
4089,1661,2024-02-27,organic,9
4090,375,2024-01-21,ads,10
4091,233,2024-01-28,ads,5
4092,1787,2024-01-03,organic,11
4093,1923,2024-01-14,ads,5
4094,638,2024-01-02,organic,4
4095,1771,2024-01-29,organic,11
4096,650,2024-01-18,ads,3
4097,961,2024-02-06,organic,13
4098,1073,2024-02-14,referral,7
4099,1916,2024-02-14,organic,13
4100,186,2024-01-24,ads,13
4101,1229,2024-02-25,organic,5
4102,78,2024-02-15,organic,7
4103,1505,2024-01-12,ads,2
4104,1410,2024-02-22,organic,9
4105,194,2024-02-14,ads,9
4106,1127,2024-02-01,ads,13
4107,1641,2024-01-18,ads,9
4108,1400,2024-01-13,ads,13
4109,287,2024-01-04,ads,13
4110,1860,2024-01-23,ads,5
4111,1506,2024-02-23,ads,14
4112,1747,2024-01-10,referral,10
4113,250,2024-02-24,organic,12
4114,1829,2024-01-05,ads,9
4115,1225,2024-02-19,organic,1
4116,536,2024-02-09,organic,2
4117,1485,2024-01-14,organic,10
4118,300,2024-02-29,ads,5
4119,1502,2024-02-03,ads,5
4120,1107,2024-01-28,ads,6
4121,809,2024-01-08,organic,14
4122,458,2024-01-16,organic,8
4123,691,2024-01-31,referral,12
4124,1322,2024-01-07,organic,1
4125,1388,2024-01-03,organic,10
4126,718,2024-01-29,organic,12
4127,40,2024-02-05,ads,9
4128,1840,2024-02-08,organic,4
4129,1649,2024-01-04,organic,8
4130,1364,2024-01-09,ads,12
4131,1540,2024-02-24,organic,13
4132,108,2024-01-17,ads,12
4133,1340,2024-02-18,organic,5
4134,1138,2024-01-20,organic,1
4135,1191,2024-01-14,ads,14
4136,261,2024-02-15,ads,9
4137,1642,2024-01-29,ads,8
4138,1248,2024-02-26,ads,5
4139,1286,2024-01-13,organic,14
4140,1275,2024-02-05,organic,11
4141,526,2024-02-14,organic,14
4142,710,2024-02-22,referral,4
4143,126,2024-01-17,referral,8
4144,1230,2024-02-16,referral,9
4145,1164,2024-02-19,organic,7
4146,1086,2024-02-12,ads,4
4147,1307,2024-01-04,ads,7
4148,54,2024-02-29,ads,6
4149,346,2024-01-20,ads,11
4150,1548,2024-01-11,ads,12
4151,136,2024-02-11,organic,3
4152,330,2024-01-22,organic,10
4153,1168,2024-02-14,organic,3
4154,1460,2024-02-23,organic,1
4155,1306,2024-01-08,organic,14
4156,136,2024-01-28,organic,13
4157,1513,2024-02-14,organic,5
4158,813,2024-02-10,ads,8
4159,1757,2024-01-30,referral,12
4160,852,2024-02-02,ads,6
4161,1745,2024-02-02,organic,8
4162,1939,2024-02-16,organic,7
4163,1425,2024-02-23,organic,2
4164,871,2024-02-05,referral,8
4165,892,2024-01-27,ads,4
4166,1473,2024-01-20,organic,11
4167,635,2024-02-02,ads,5
4168,1652,2024-01-25,organic,11
4169,669,2024-02-13,referral,13
4170,1294,2024-02-12,organic,8
4171,1041,2024-01-19,organic,5
4172,269,2024-02-16,ads,5
4173,861,2024-01-21,referral,6
4174,482,2024-02-11,referral,7
4175,1243,2024-02-02,ads,9
4176,1343,2024-02-25,organic,14
4177,1262,2024-01-03,organic,11
4178,1569,2024-01-14,referral,7
4179,285,2024-01-15,ads,6
4180,1061,2024-02-02,ads,12
4181,103,2024-02-11,organic,10
4182,1747,2024-01-22,ads,4
4183,1454,2024-01-01,organic,14
4184,792,2024-01-31,ads,11
4185,1678,2024-02-16,referral,10
4186,239,2024-02-04,ads,12
4187,741,2024-02-22,organic,2
4188,645,2024-01-20,organic,11
4189,1149,2024-02-01,organic,13
4190,1589,2024-02-24,referral,11
4191,1624,2024-02-23,organic,9
4192,1634,2024-01-12,ads,10
4193,882,2024-02-20,ads,11
4194,607,2024-01-16,ads,5
4195,1950,2024-02-28,referral,5
4196,188,2024-01-08,ads,11
4197,888,2024-02-25,referral,12
4198,1280,2024-01-14,organic,3
4199,1609,2024-01-18,ads,13
4200,987,2024-02-24,ads,3
4201,924,2024-01-30,organic,1
4202,1898,2024-02-02,ads,12
4203,794,2024-02-03,ads,11
4204,530,2024-02-25,ads,5
4205,676,2024-02-13,organic,3
4206,392,2024-02-18,ads,11
4207,1682,2024-02-03,organic,2
4208,1492,2024-02-29,ads,11
4209,1850,2024-02-18,organic,9
4210,1277,2024-02-22,ads,13
4211,672,2024-01-07,organic,14
4212,861,2024-01-06,organic,10
4213,1585,2024-01-06,organic,6
4214,1200,2024-01-22,organic,3
4215,466,2024-01-08,ads,7
4216,839,2024-02-06,ads,12
4217,1601,2024-01-15,organic,9
4218,988,2024-01-26,organic,9
4219,1313,2024-02-08,organic,1
4220,1074,2024-01-03,ads,2
4221,4,2024-02-26,organic,8
4222,1655,2024-01-10,organic,11
4223,852,2024-01-03,organic,1
4224,1909,2024-01-30,organic,11
4225,1524,2024-02-15,organic,12
4226,1700,2024-01-22,organic,11
4227,1247,2024-01-03,ads,14
4228,1894,2024-01-01,ads,3
4229,1692,2024-02-02,organic,11
4230,1923,2024-01-19,ads,7
4231,1286,2024-02-05,organic,8
4232,1709,2024-02-03,referral,5
4233,535,2024-02-26,organic,14
4234,903,2024-01-31,ads,2
4235,1400,2024-02-12,ads,3
4236,1085,2024-01-24,organic,9
4237,1380,2024-01-12,referral,13
4238,1857,2024-01-13,organic,11
4239,646,2024-01-16,ads,13
4240,24,2024-01-16,organic,10
4241,1317,2024-02-20,organic,7
4242,557,2024-02-24,ads,13
4243,691,2024-02-21,organic,1
4244,356,2024-02-22,organic,3
4245,870,2024-01-20,organic,9
4246,941,2024-02-10,ads,7
4247,575,2024-02-17,organic,12
4248,29,2024-01-27,organic,13
4249,357,2024-02-08,ads,13
4250,365,2024-01-13,organic,13
4251,608,2024-01-04,organic,14
4252,409,2024-02-01,organic,2
4253,1290,2024-02-14,organic,6
4254,1315,2024-02-09,organic,9
4255,567,2024-02-03,referral,4
4256,1177,2024-02-08,organic,10
4257,219,2024-02-12,organic,2
4258,173,2024-01-17,organic,3
4259,608,2024-01-24,organic,7
4260,1659,2024-01-29,ads,4
4261,1036,2024-02-15,organic,7
4262,1540,2024-01-28,organic,5
4263,1386,2024-02-14,organic,14
4264,858,2024-02-16,ads,8
4265,1603,2024-01-22,organic,8
4266,657,2024-01-28,organic,5
4267,969,2024-02-22,ads,7
4268,1501,2024-01-25,organic,11
4269,1601,2024-02-10,ads,6
4270,1106,2024-01-03,ads,13
4271,1641,2024-02-26,organic,8
4272,1717,2024-01-13,ads,9
4273,1364,2024-01-31,referral,5
4274,441,2024-01-13,ads,7
4275,617,2024-02-10,referral,14
4276,226,2024-01-18,organic,1
4277,371,2024-02-06,organic,11
4278,28,2024-02-12,referral,8
4279,1008,2024-02-03,organic,3
4280,995,2024-01-17,referral,1
4281,16,2024-02-24,organic,6
4282,1301,2024-02-21,referral,14
4283,333,2024-01-21,organic,13
4284,483,2024-02-05,organic,8
4285,1834,2024-02-23,referral,11
4286,566,2024-02-28,organic,3
4287,1312,2024-02-19,organic,1
4288,114,2024-02-25,organic,3
4289,38,2024-02-21,ads,5
4290,454,2024-02-09,referral,11
4291,1906,2024-01-19,organic,8
4292,742,2024-01-12,organic,9
4293,166,2024-01-28,organic,13
4294,694,2024-01-11,ads,12
4295,1980,2024-02-17,organic,9
4296,205,2024-02-06,organic,4
4297,878,2024-01-28,organic,8
4298,245,2024-02-04,ads,11
4299,1895,2024-02-13,referral,5
4300,1357,2024-01-15,ads,3
4301,943,2024-01-16,organic,5
4302,1420,2024-02-14,ads,2
4303,821,2024-01-07,ads,11
4304,507,2024-02-16,organic,11
4305,1953,2024-01-03,organic,11
4306,924,2024-01-31,organic,6
4307,1145,2024-01-12,ads,1
4308,1283,2024-01-08,ads,6
4309,1746,2024-01-25,ads,13
4310,410,2024-02-13,organic,5
4311,310,2024-02-19,organic,13
4312,1832,2024-02-04,referral,9
4313,1730,2024-01-12,organic,13
4314,68,2024-02-24,referral,14
4315,114,2024-01-21,ads,7
4316,220,2024-01-26,organic,6
4317,220,2024-02-24,organic,11
4318,1497,2024-01-02,referral,12
4319,730,2024-01-14,organic,7
4320,749,2024-02-15,referral,10
4321,943,2024-01-04,organic,5
4322,386,2024-01-17,ads,1
4323,1322,2024-02-16,ads,9
4324,930,2024-02-17,referral,5
4325,1630,2024-01-05,organic,4
4326,1277,2024-01-24,ads,6
4327,405,2024-02-18,organic,5
4328,492,2024-02-24,organic,1
4329,357,2024-01-07,organic,2
4330,1452,2024-01-23,organic,4
4331,215,2024-02-16,organic,8
4332,1404,2024-01-17,organic,5
4333,1794,2024-01-12,referral,7
4334,1883,2024-01-11,ads,2
4335,752,2024-02-20,organic,8
4336,827,2024-01-11,referral,5
4337,1238,2024-02-03,organic,4
4338,1122,2024-02-16,organic,9
4339,528,2024-02-06,ads,6
4340,916,2024-02-19,organic,14
4341,666,2024-01-29,ads,4
4342,1552,2024-02-22,organic,8
4343,710,2024-02-22,organic,3
4344,1644,2024-02-17,organic,14
4345,535,2024-02-05,referral,13
4346,554,2024-01-27,ads,10
4347,1573,2024-02-24,ads,2
4348,328,2024-02-11,ads,7
4349,902,2024-01-22,organic,14
4350,1189,2024-01-02,ads,12
4351,1140,2024-02-16,organic,4
4352,150,2024-02-05,organic,4
4353,1542,2024-02-17,ads,10
4354,1056,2024-01-30,organic,9
4355,657,2024-02-28,organic,2
4356,806,2024-01-07,ads,1
4357,1937,2024-02-26,ads,7
4358,293,2024-02-26,ads,12
4359,919,2024-01-12,organic,8
4360,689,2024-01-03,organic,3
4361,957,2024-01-17,ads,2
4362,1201,2024-02-10,ads,4
4363,1085,2024-02-01,ads,2
4364,1613,2024-01-08,referral,12
4365,416,2024-01-23,referral,2
4366,1407,2024-02-07,organic,5
4367,598,2024-01-30,ads,10
4368,1727,2024-01-15,ads,5
4369,7,2024-01-10,ads,8
4370,918,2024-02-24,organic,9
4371,85,2024-02-28,ads,2
4372,774,2024-02-26,referral,1
4373,957,2024-02-07,ads,3
4374,1422,2024-01-15,ads,6
4375,1936,2024-01-30,organic,14
4376,1795,2024-02-15,organic,5
4377,1417,2024-01-26,organic,8
4378,1071,2024-02-20,organic,8
4379,1365,2024-02-14,ads,2
4380,1522,2024-01-14,organic,14
4381,606,2024-01-03,ads,9
4382,1502,2024-02-05,organic,14
4383,426,2024-01-26,organic,14
4384,426,2024-01-14,organic,4
4385,736,2024-01-31,referral,14
4386,791,2024-01-14,organic,1
4387,515,2024-02-27,organic,14
4388,1153,2024-02-09,ads,2
4389,1859,2024-01-10,referral,14
4390,1273,2024-01-09,ads,11
4391,741,2024-02-15,organic,6
4392,1863,2024-02-09,organic,5
4393,131,2024-02-12,referral,12
4394,1764,2024-02-11,ads,7
4395,1713,2024-01-18,ads,9
4396,323,2024-02-05,organic,6
4397,823,2024-02-05,organic,6
4398,1924,2024-01-12,organic,2
4399,543,2024-02-19,ads,7
4400,66,2024-02-09,organic,2
4401,718,2024-01-03,referral,13
4402,1125,2024-01-18,organic,7
4403,1856,2024-01-07,ads,8
4404,31,2024-01-31,organic,12
4405,885,2024-01-01,ads,1
4406,191,2024-01-31,organic,9
4407,1602,2024-02-23,ads,8
4408,415,2024-01-13,ads,9
4409,1839,2024-01-29,organic,5
4410,747,2024-01-03,ads,13
4411,1814,2024-01-29,ads,14
4412,1738,2024-02-04,referral,4
4413,1524,2024-01-15,referral,1
4414,1886,2024-01-21,referral,9
4415,1761,2024-01-19,organic,14
4416,1619,2024-01-28,organic,4
4417,1070,2024-01-04,referral,4
4418,1113,2024-02-14,organic,4
4419,1722,2024-01-13,organic,2
4420,375,2024-01-15,ads,12
4421,1725,2024-02-20,organic,11
4422,1270,2024-02-17,ads,13
4423,558,2024-02-08,ads,4
4424,1281,2024-02-01,ads,2
4425,1376,2024-01-03,organic,8
4426,1945,2024-01-30,organic,7
4427,1597,2024-02-27,organic,11
4428,1129,2024-01-20,organic,10
4429,1361,2024-01-02,organic,2
4430,1550,2024-02-19,organic,14
4431,1325,2024-01-25,ads,2
4432,1101,2024-01-11,ads,2
4433,1535,2024-01-01,ads,1
4434,1254,2024-02-17,ads,13
4435,1703,2024-02-18,organic,6
4436,578,2024-02-17,ads,6
4437,32,2024-01-10,ads,1
4438,1632,2024-01-17,organic,11
4439,58,2024-01-30,ads,1
4440,1128,2024-02-04,organic,6
4441,312,2024-02-19,organic,11
4442,1670,2024-01-19,referral,6
4443,1753,2024-02-15,referral,4
4444,1091,2024-02-22,ads,3
4445,690,2024-02-26,ads,14
4446,1398,2024-02-03,referral,9
4447,1783,2024-02-01,referral,6
4448,1830,2024-01-12,organic,1
4449,235,2024-02-12,ads,3
4450,643,2024-01-17,organic,1
4451,1136,2024-02-28,organic,3
4452,1413,2024-01-06,organic,2
4453,1432,2024-02-20,ads,5
4454,1078,2024-01-13,ads,3
4455,802,2024-02-08,referral,7
4456,239,2024-01-22,organic,8
4457,1776,2024-01-11,ads,7
4458,1319,2024-01-07,organic,2
4459,112,2024-02-14,organic,10
4460,1112,2024-02-14,referral,10
4461,1764,2024-01-21,organic,7
4462,476,2024-01-01,ads,10
4463,304,2024-01-30,organic,3
4464,1329,2024-01-19,organic,7
4465,290,2024-02-20,ads,1
4466,208,2024-02-24,organic,2
4467,868,2024-02-16,organic,12
4468,1927,2024-02-15,organic,10
4469,1810,2024-01-29,ads,1
4470,582,2024-02-04,referral,9
4471,370,2024-02-28,ads,13
4472,220,2024-02-22,referral,13
4473,1255,2024-01-20,ads,2
4474,802,2024-02-05,referral,2
4475,819,2024-02-08,ads,6
4476,1897,2024-01-01,ads,7
4477,349,2024-01-23,organic,14
4478,255,2024-01-31,ads,13
4479,452,2024-02-25,organic,2
4480,142,2024-02-20,organic,14
4481,1093,2024-02-04,referral,4
4482,89,2024-02-21,organic,3
4483,871,2024-02-16,referral,13
4484,1160,2024-02-14,ads,5
4485,1679,2024-01-22,organic,9
4486,1875,2024-02-15,ads,2
4487,1723,2024-01-07,ads,13
4488,523,2024-02-02,organic,5
4489,660,2024-02-14,ads,8
4490,951,2024-02-05,ads,6
4491,1828,2024-02-13,organic,4
4492,1874,2024-01-07,organic,10
4493,910,2024-01-27,organic,8
4494,442,2024-01-02,organic,3
4495,38,2024-01-17,organic,4
4496,1881,2024-01-01,ads,11
4497,1232,2024-02-27,organic,9
4498,210,2024-02-15,referral,5
4499,513,2024-01-30,organic,6
4500,1384,2024-01-22,organic,12
4501,1601,2024-01-28,ads,11
4502,1025,2024-02-22,referral,2
4503,1779,2024-02-02,ads,9
4504,981,2024-01-26,organic,8
4505,381,2024-02-04,referral,7
4506,828,2024-01-11,organic,9
4507,1561,2024-01-07,organic,5
4508,859,2024-01-28,organic,5
4509,394,2024-01-25,ads,11
4510,1074,2024-02-10,organic,11
4511,396,2024-01-31,ads,9
4512,1884,2024-02-23,ads,11
4513,1777,2024-01-03,referral,5
4514,32,2024-02-02,organic,9
4515,545,2024-02-20,organic,1
4516,712,2024-02-27,organic,10
4517,1258,2024-02-03,organic,10
4518,1050,2024-02-28,ads,11
4519,1578,2024-01-21,ads,8
4520,1458,2024-02-25,ads,3
4521,1085,2024-02-06,ads,13
4522,553,2024-02-18,referral,8
4523,1465,2024-01-19,organic,5
4524,1154,2024-02-29,referral,2
4525,1891,2024-02-06,organic,9
4526,1378,2024-02-24,ads,4
4527,198,2024-01-21,ads,14
4528,799,2024-01-14,ads,14
4529,1687,2024-01-10,organic,7
4530,1740,2024-02-22,ads,12
4531,694,2024-01-07,referral,8
4532,1395,2024-01-29,ads,7
4533,1948,2024-02-09,ads,11
4534,1743,2024-01-08,organic,6
4535,147,2024-02-08,organic,14
4536,1740,2024-01-13,referral,12
4537,498,2024-02-15,ads,7
4538,48,2024-01-19,ads,4
4539,770,2024-01-11,organic,10
4540,651,2024-01-02,organic,1
4541,1196,2024-02-18,organic,5
4542,613,2024-01-06,organic,8
4543,699,2024-01-29,organic,10
4544,1920,2024-02-10,organic,6
4545,1339,2024-02-20,ads,5
4546,376,2024-01-05,ads,2
4547,806,2024-02-10,organic,10
4548,921,2024-01-30,ads,12
4549,875,2024-02-26,referral,5
4550,1557,2024-02-08,organic,10
4551,810,2024-02-05,referral,12
4552,1444,2024-01-27,referral,3
4553,905,2024-02-19,organic,13
4554,1420,2024-01-18,organic,2
4555,1546,2024-02-21,organic,14
4556,1211,2024-02-18,ads,3
4557,1006,2024-02-05,organic,4
4558,1669,2024-02-29,organic,2
4559,33,2024-02-28,ads,14
4560,69,2024-02-23,organic,4
4561,592,2024-01-16,referral,4
4562,1215,2024-02-23,organic,6
4563,101,2024-02-24,referral,12
4564,1509,2024-01-05,organic,5
4565,1309,2024-01-09,organic,7
4566,914,2024-02-03,organic,11
4567,733,2024-02-03,referral,7
4568,390,2024-02-05,organic,3
4569,1589,2024-01-31,ads,9
4570,160,2024-02-21,referral,7
4571,892,2024-01-20,ads,7
4572,1578,2024-01-17,organic,2
4573,1071,2024-01-20,referral,12
4574,1183,2024-01-28,referral,10
4575,1470,2024-01-21,organic,3
4576,696,2024-02-26,ads,3
4577,758,2024-01-19,referral,12
4578,523,2024-01-03,referral,13
4579,1690,2024-01-30,organic,6
4580,732,2024-01-05,ads,4
4581,155,2024-02-11,organic,4
4582,339,2024-01-06,organic,1
4583,1977,2024-01-03,organic,6
4584,1389,2024-02-18,organic,8
4585,795,2024-02-11,ads,8
4586,1723,2024-01-24,ads,8
4587,1598,2024-02-13,organic,5
4588,1172,2024-01-01,organic,10
4589,899,2024-02-19,organic,6
4590,1168,2024-02-20,referral,5
4591,103,2024-02-23,referral,4
4592,812,2024-02-21,organic,12
4593,93,2024-02-05,referral,4
4594,975,2024-01-15,organic,4
4595,1310,2024-02-10,ads,4
4596,1448,2024-02-07,referral,14
4597,119,2024-02-13,organic,6
4598,1985,2024-01-18,ads,6
4599,29,2024-01-23,organic,5
4600,1013,2024-02-16,organic,12
4601,1535,2024-01-29,ads,11
4602,1054,2024-02-20,referral,14
4603,872,2024-02-10,organic,11
4604,1390,2024-01-22,referral,9
4605,800,2024-01-24,referral,8
4606,1162,2024-02-14,organic,10
4607,475,2024-02-17,organic,6
4608,563,2024-01-13,ads,11
4609,1416,2024-02-02,ads,9
4610,435,2024-02-19,organic,5
4611,804,2024-01-22,referral,10
4612,1258,2024-02-04,ads,4
4613,55,2024-01-17,organic,14
4614,931,2024-01-22,ads,6
4615,1316,2024-01-05,organic,4
4616,752,2024-01-25,organic,8
4617,312,2024-01-06,referral,7
4618,1572,2024-02-22,referral,5
4619,1113,2024-01-17,organic,10
4620,1236,2024-01-31,ads,6
4621,957,2024-01-17,ads,11
4622,318,2024-02-28,organic,7
4623,1901,2024-02-02,organic,2
4624,757,2024-02-08,ads,9
4625,465,2024-02-23,ads,7
4626,1111,2024-02-17,organic,8
4627,1433,2024-02-06,organic,14
4628,1264,2024-02-17,organic,5
4629,1856,2024-01-04,organic,3
4630,700,2024-02-12,ads,2
4631,1081,2024-01-14,organic,2
4632,1137,2024-01-13,organic,3
4633,735,2024-01-27,referral,1
4634,1094,2024-01-24,organic,1
4635,739,2024-01-27,organic,7
4636,768,2024-01-08,referral,10
4637,1716,2024-02-22,ads,12
4638,1208,2024-02-21,ads,11
4639,1727,2024-02-16,organic,8
4640,1988,2024-02-19,organic,6
4641,744,2024-02-08,ads,7
4642,276,2024-01-21,ads,1
4643,233,2024-02-20,organic,14
4644,54,2024-02-26,organic,1
4645,257,2024-02-10,referral,9
4646,90,2024-01-11,organic,5
4647,1762,2024-01-31,organic,7
4648,1783,2024-01-27,organic,6
4649,1930,2024-02-11,ads,4
4650,1687,2024-02-15,ads,1
4651,1459,2024-02-17,ads,4
4652,1649,2024-01-27,organic,10
4653,408,2024-01-08,organic,10
4654,1293,2024-02-02,organic,8
4655,1693,2024-01-12,ads,13
4656,1978,2024-02-04,ads,12
4657,366,2024-02-03,referral,11
4658,1883,2024-01-16,organic,13
4659,351,2024-02-05,ads,1
4660,1323,2024-01-02,ads,2
4661,1930,2024-01-12,organic,8
4662,1183,2024-01-27,organic,2
4663,487,2024-02-25,ads,11
4664,842,2024-01-17,referral,13
4665,984,2024-01-20,organic,12
4666,1761,2024-01-21,referral,10
4667,1550,2024-01-30,ads,9
4668,1379,2024-02-11,organic,3
4669,621,2024-01-20,organic,3
4670,930,2024-01-08,organic,6
4671,401,2024-01-18,organic,3
4672,1429,2024-02-26,organic,9
4673,1120,2024-01-18,organic,11
4674,1731,2024-01-18,referral,8
4675,570,2024-01-02,ads,4
4676,975,2024-01-12,ads,6
4677,392,2024-02-01,organic,8
4678,352,2024-02-11,organic,4
4679,806,2024-01-08,organic,13
4680,1690,2024-02-20,referral,5
4681,576,2024-01-10,organic,7
4682,1694,2024-01-11,organic,8
4683,777,2024-01-14,ads,7
4684,633,2024-01-26,ads,8
4685,1312,2024-02-16,ads,4
4686,523,2024-01-30,organic,1
4687,726,2024-02-25,organic,6
4688,162,2024-02-24,ads,5
4689,1641,2024-02-11,ads,11
4690,1938,2024-01-04,organic,4
4691,659,2024-02-08,organic,2
4692,1206,2024-01-11,ads,1
4693,850,2024-01-24,referral,9
4694,1573,2024-02-23,ads,12
4695,82,2024-01-22,referral,2
4696,524,2024-01-03,ads,9
4697,4,2024-02-06,organic,6
4698,495,2024-02-27,organic,13
4699,1579,2024-01-02,ads,6
4700,1947,2024-01-12,organic,2
4701,1075,2024-01-21,ads,6
4702,1285,2024-01-05,ads,3
4703,1158,2024-01-07,referral,7
4704,1997,2024-01-04,ads,13
4705,1623,2024-02-12,organic,10
4706,1386,2024-02-23,organic,4
4707,568,2024-02-10,organic,9
4708,1241,2024-02-05,referral,5
4709,878,2024-02-28,organic,12
4710,1092,2024-01-22,referral,10
4711,1012,2024-01-29,referral,3
4712,1015,2024-02-29,ads,1
4713,864,2024-01-09,organic,1
4714,1580,2024-01-26,organic,13
4715,1167,2024-01-12,organic,4
4716,1370,2024-02-17,organic,10
4717,1578,2024-01-01,organic,10
4718,1675,2024-01-08,organic,4
4719,1609,2024-02-02,ads,9
4720,779,2024-02-21,organic,8
4721,1218,2024-02-20,organic,4
4722,1005,2024-01-04,ads,6
4723,1691,2024-01-14,referral,7
4724,1270,2024-02-24,ads,10
4725,314,2024-01-29,organic,8
4726,730,2024-01-14,ads,4
4727,1992,2024-01-09,ads,1
4728,384,2024-01-09,referral,5
4729,1789,2024-01-26,organic,14
4730,1813,2024-02-18,referral,1
4731,277,2024-02-16,organic,11
4732,1096,2024-02-11,referral,11
4733,1153,2024-01-17,organic,4
4734,1382,2024-02-10,referral,7
4735,698,2024-01-04,referral,7
4736,1549,2024-02-29,organic,1
4737,1865,2024-02-15,referral,9
4738,1244,2024-01-03,organic,2
4739,1030,2024-01-29,organic,5
4740,751,2024-01-25,organic,6
4741,983,2024-01-21,referral,1
4742,624,2024-01-12,organic,14
4743,228,2024-02-23,ads,12
4744,1978,2024-01-01,ads,2
4745,17,2024-01-01,referral,7
4746,1609,2024-02-14,ads,6
4747,12,2024-02-15,organic,6
4748,1622,2024-02-17,organic,6
4749,1523,2024-01-07,organic,14
4750,692,2024-01-10,ads,14
4751,1658,2024-01-15,organic,7
4752,1740,2024-02-09,organic,10
4753,1526,2024-01-11,referral,12
4754,70,2024-02-25,organic,14
4755,108,2024-02-15,ads,14
4756,201,2024-02-14,organic,12
4757,1076,2024-01-23,organic,9
4758,1573,2024-01-13,organic,9
4759,629,2024-01-27,organic,2
4760,1283,2024-02-10,referral,2
4761,1506,2024-01-17,organic,5
4762,1288,2024-02-19,organic,10
4763,906,2024-02-20,ads,7
4764,303,2024-01-13,ads,12
4765,937,2024-01-12,ads,14
4766,576,2024-01-29,referral,12
4767,1578,2024-01-21,ads,13
4768,555,2024-01-20,organic,3
4769,125,2024-01-20,ads,3
4770,1929,2024-01-31,ads,4
4771,1294,2024-01-08,organic,3
4772,859,2024-01-24,organic,3
4773,745,2024-01-11,organic,8
4774,480,2024-02-08,organic,7
4775,132,2024-02-02,organic,13
4776,1026,2024-02-11,organic,7
4777,115,2024-01-15,referral,14
4778,481,2024-01-04,referral,10
4779,981,2024-01-01,ads,2
4780,1025,2024-02-01,ads,11
4781,331,2024-01-11,organic,9
4782,1601,2024-01-30,referral,13
4783,942,2024-02-06,ads,6
4784,955,2024-01-19,organic,14
4785,1995,2024-02-20,organic,3
4786,1661,2024-02-05,organic,9
4787,768,2024-02-03,organic,9
4788,391,2024-01-07,organic,6
4789,834,2024-02-29,organic,13
4790,143,2024-02-14,organic,10
4791,328,2024-01-20,organic,6
4792,1782,2024-02-22,referral,8
4793,628,2024-01-12,organic,8
4794,377,2024-02-01,organic,6
4795,1839,2024-01-02,ads,7
4796,90,2024-01-22,referral,4
4797,808,2024-02-10,organic,1
4798,1021,2024-02-17,referral,4
4799,1066,2024-02-09,organic,8
4800,1971,2024-01-24,organic,12
4801,1059,2024-02-19,organic,13
4802,1012,2024-01-31,ads,8
4803,1518,2024-01-04,organic,14
4804,553,2024-01-24,ads,2
4805,1877,2024-02-12,organic,7
4806,124,2024-01-17,ads,13
4807,57,2024-02-09,organic,1
4808,806,2024-01-19,organic,2
4809,1480,2024-02-09,ads,14
4810,235,2024-02-07,ads,8
4811,608,2024-02-24,organic,11
4812,392,2024-02-03,ads,10
4813,1516,2024-02-16,ads,13
4814,970,2024-02-02,organic,13
4815,1855,2024-01-06,referral,4
4816,1367,2024-02-29,ads,14
4817,1668,2024-02-20,organic,3
4818,1200,2024-02-05,organic,14
4819,52,2024-01-13,ads,2
4820,1574,2024-02-16,organic,11
4821,1502,2024-01-09,organic,6
4822,489,2024-02-04,organic,4
4823,1879,2024-02-03,ads,3
4824,5,2024-01-16,organic,3
4825,1749,2024-01-18,ads,10
4826,632,2024-01-18,organic,3
4827,1862,2024-02-07,organic,12
4828,1905,2024-02-19,ads,8
4829,1233,2024-02-12,ads,9
4830,217,2024-02-01,organic,9
4831,536,2024-01-07,organic,5
4832,1366,2024-01-23,organic,1
4833,1741,2024-01-23,ads,10
4834,1425,2024-02-15,organic,5
4835,1486,2024-01-18,ads,1
4836,738,2024-01-07,ads,9
4837,730,2024-02-11,organic,13
4838,1235,2024-02-09,organic,10
4839,1050,2024-01-24,organic,13
4840,1276,2024-01-14,organic,8
4841,3,2024-02-19,ads,7
4842,1026,2024-01-05,ads,2
